Name TPM NumReads
ENSRNOT00000045053.3 41.1499 1489.81
ENSRNOT00000058330.4 0 0
ENSRNOT00000092198.1 0.0924771 3
ENSRNOT00000021372.6 342.486 2330.06
ENSRNOT00000084129.1 13.2629 554.08
ENSRNOT00000087671.1 6.37712 134.341
ENSRNOT00000085905.1 29.834 1256.17
ENSRNOT00000013233.4 10.888 392.761
ENSRNOT00000082684.1 1.16129 17.6875
ENSRNOT00000044250.1 0.30855 4
ENSRNOT00000089007.1 47.6782 504.459
ENSRNOT00000004319.3 60.1776 1269.68
ENSRNOT00000026437.4 1.60161 21
ENSRNOT00000029111.5 8.95847 347.456
ENSRNOT00000000891.5 27.3074 1628.71
ENSRNOT00000079725.1 0 0
ENSRNOT00000077256.1 1.53928 56.5131
ENSRNOT00000056221.2 0.647688 26.6218
ENSRNOT00000072548.2 0 0
ENSRNOT00000010229.6 22.6069 1459.47
ENSRNOT00000072353.1 0 0
ENSRNOT00000061975.1 14.6894 173.046
ENSRNOT00000018098.5 56.738 1296.9
ENSRNOT00000003188.5 29.6276 522.841
ENSRNOT00000022265.5 1.63015 16.0168
ENSRNOT00000082463.1 16.5478 887.422
ENSRNOT00000022362.7 0.37633 10
ENSRNOT00000090938.1 11.9643 126.391
ENSRNOT00000047881.1 1.03685 4.03835
ENSRNOT00000022138.6 96.7604 1429.21
ENSRNOT00000081472.1 0 0
ENSRNOT00000079430.1 0 0
ENSRNOT00000009931.5 17.8634 450.009
ENSRNOT00000031164.3 121.101 4507.8
ENSRNOT00000044613.4 78.6523 5859.82
ENSRNOT00000051449.4 0 0
ENSRNOT00000032106.6 0.865167 103.124
ENSRNOT00000010520.2 0 0
ENSRNOT00000041421.5 0 0
ENSRNOT00000022540.6 72.3942 3029.15
ENSRNOT00000028011.5 5.92626 139.454
ENSRNOT00000049858.3 0 0
ENSRNOT00000063987.2 1.33253 36
ENSRNOT00000030757.5 22.1082 1116.2
ENSRNOT00000077865.1 0 0
ENSRNOT00000016037.6 5.10522 144.805
ENSRNOT00000013910.7 48.1306 2669.75
ENSRNOT00000013937.5 139.944 7507.17
ENSRNOT00000048463.2 0 0
ENSRNOT00000020544.7 47.7889 939.167
ENSRNOT00000085454.1 0 0
ENSRNOT00000034525.5 0 0
ENSRNOT00000070794.1 50.3189 3054.97
ENSRNOT00000072384.2 46.9495 690.386
ENSRNOT00000085961.1 11.0867 223.164
ENSRNOT00000026091.4 103.446 5086.78
ENSRNOT00000046220.5 0 0
ENSRNOT00000008254.6 3.57828 181.073
ENSRNOT00000008854.6 19.7772 1242.98
ENSRNOT00000041532.3 0.0502666 2
ENSRNOT00000015150.3 0.149671 3.13329
ENSRNOT00000086498.1 0.0485597 0.244966
ENSRNOT00000012611.5 66.7155 2087.52
ENSRNOT00000086541.1 8.23455 265.779
ENSRNOT00000000312.5 0 0
ENSRNOT00000040801.1 0 0
ENSRNOT00000059335.3 0.128657 3
ENSRNOT00000083189.1 4.8051 54.9473
ENSRNOT00000017712.6 40.1061 495.538
ENSRNOT00000046669.3 27.9095 563.17
ENSRNOT00000010118.6 17.3836 3404.43
ENSRNOT00000090751.1 24.8414 4803.73
ENSRNOT00000002727.5 233.502 15028.5
ENSRNOT00000022343.7 428.975 7358.63
ENSRNOT00000007071.6 0.97418 28
ENSRNOT00000072124.1 0 0
ENSRNOT00000071479.1 0.0387161 0.5
ENSRNOT00000030996.6 17.2274 1332.77
ENSRNOT00000092068.1 11.5231 506.589
ENSRNOT00000088552.1 0 0
ENSRNOT00000064361.2 0 0
ENSRNOT00000020309.6 42.264 1166.13
ENSRNOT00000084834.1 0 0
ENSRNOT00000091655.1 0 0
ENSRNOT00000085648.1 76.9281 2001.17
ENSRNOT00000057879.4 44.041 903.878
ENSRNOT00000020071.4 0 0
ENSRNOT00000060470.3 5.40899 197.875
ENSRNOT00000072986.2 0 0
ENSRNOT00000017012.4 0.559596 12
ENSRNOT00000029651.1 0.042795 1
ENSRNOT00000026259.7 159.983 6691.47
ENSRNOT00000036258.5 2.02692 41
ENSRNOT00000049631.4 4.95141 128.804
ENSRNOT00000023610.7 0.610511 17.1961
ENSRNOT00000046842.4 9.15254 143.914
ENSRNOT00000065946.2 25.4897 378.175
ENSRNOT00000011499.7 147.811 1819.02
ENSRNOT00000048976.5 0 0
ENSRNOT00000065051.1 0.0685648 2
ENSRNOT00000017070.4 1.98884 19.1488
ENSRNOT00000085628.1 2.26013 27.8512
ENSRNOT00000055251.5 11.1986 1360.04
ENSRNOT00000012663.7 999.528 22370.4
ENSRNOT00000088110.1 0.246096 15.0543
ENSRNOT00000047831.2 1.87554 99.7486
ENSRNOT00000012638.7 22.8869 531.418
ENSRNOT00000022676.6 63.2872 1904.31
ENSRNOT00000091283.1 12.9208 330.381
ENSRNOT00000083402.1 21.8934 1031.59
ENSRNOT00000016137.6 114.499 4651.66
ENSRNOT00000057286.3 24.8058 528.675
ENSRNOT00000083006.1 0 0
ENSRNOT00000012432.6 2.39757 75.1771
ENSRNOT00000064006.3 0 0
ENSRNOT00000013473.4 7.49 89.22
ENSRNOT00000080931.1 0 0
ENSRNOT00000008936.5 5.66616 402.587
ENSRNOT00000038074.4 6.4192 183.235
ENSRNOT00000044254.3 17.8058 378.902
ENSRNOT00000027682.5 10.2043 270.481
ENSRNOT00000086003.1 0.166154 10.4426
ENSRNOT00000026748.4 1.29129 70.0978
ENSRNOT00000085336.1 0.115428 6.45956
ENSRNOT00000072217.2 0 0
ENSRNOT00000003932.7 512.622 20008.5
ENSRNOT00000076578.1 316.046 3437.42
ENSRNOT00000075948.1 282.866 1952.34
ENSRNOT00000022291.3 0.246584 5
ENSRNOT00000060427.1 0 0
ENSRNOT00000023425.6 4.30142 186.487
ENSRNOT00000089107.1 2.02798 75.7219
ENSRNOT00000086154.1 12.7159 1116.67
ENSRNOT00000064483.1 7.25915 551.686
ENSRNOT00000022398.4 0.958502 30.1647
ENSRNOT00000029183.4 0.247537 1.00054
ENSRNOT00000007588.5 2.30313 95.7252
ENSRNOT00000003498.6 0.153895 5
ENSRNOT00000087955.1 0.14483 7.81931
ENSRNOT00000048765.5 27.4967 1334.03
ENSRNOT00000091885.1 0 0
ENSRNOT00000023172.7 118.759 8394.99
ENSRNOT00000064696.2 14.9269 964.636
ENSRNOT00000010755.5 82.0473 7261.78
ENSRNOT00000047698.5 73.7116 3991.76
ENSRNOT00000048252.3 0.140604 6.36626
ENSRNOT00000091061.1 32.7758 1120.37
ENSRNOT00000022003.5 3.93834 122
ENSRNOT00000009727.2 0.049277 1
ENSRNOT00000080429.1 7.00226 405.556
ENSRNOT00000023396.6 17.1304 323.42
ENSRNOT00000034692.2 9.5931 509.884
ENSRNOT00000065462.2 5.90748 220.092
ENSRNOT00000006450.7 0 0
ENSRNOT00000072166.1 2.17037 67.8392
ENSRNOT00000015986.7 0.713907 50.806
ENSRNOT00000080662.1 5.24679 611.507
ENSRNOT00000091661.1 2.34385 248.94
ENSRNOT00000080993.1 8.86249 449.637
ENSRNOT00000071770.2 16.3425 1585.58
ENSRNOT00000026075.4 4.97766 131.287
ENSRNOT00000025528.6 2.68043 160.179
ENSRNOT00000054913.3 59.464 3631.69
ENSRNOT00000022932.5 5.9403 247.092
ENSRNOT00000074814.1 122.612 1913.85
ENSRNOT00000012854.6 38.5209 1175.55
ENSRNOT00000083459.1 0 0
ENSRNOT00000021216.5 2.43697 52.1785
ENSRNOT00000028561.7 172.864 8449.16
ENSRNOT00000014464.7 41.5734 1688.97
ENSRNOT00000091187.1 0 0
ENSRNOT00000005257.5 7.91816 878.081
ENSRNOT00000023903.7 16.5552 339.227
ENSRNOT00000059724.3 0.102368 2
ENSRNOT00000088172.1 0.74743 26.5198
ENSRNOT00000046288.4 2.80389 135.48
ENSRNOT00000077486.1 33.6366 705.823
ENSRNOT00000067097.2 0 0
ENSRNOT00000042885.1 0.568612 2.07488
ENSRNOT00000080043.1 7.33109 334.948
ENSRNOT00000016637.6 3.64163 152.973
ENSRNOT00000073918.3 0.126166 3
ENSRNOT00000039842.5 22.0188 734.204
ENSRNOT00000075737.2 0 0
ENSRNOT00000088903.1 0 0
ENSRNOT00000084788.1 0 0
ENSRNOT00000022370.6 1.82113 89.1322
ENSRNOT00000089488.1 19.9781 1254.29
ENSRNOT00000068550.1 25.3361 568.712
ENSRNOT00000032535.5 24.5971 879.204
ENSRNOT00000036454.3 6.59223 305.2
ENSRNOT00000072566.1 0 0
ENSRNOT00000084614.1 0 0
ENSRNOT00000019346.6 6.08258 441.872
ENSRNOT00000016088.6 710.066 13499.3
ENSRNOT00000058947.4 0.634974 18
ENSRNOT00000054794.3 51.183 683.653
ENSRNOT00000087157.1 3.05255 130.235
ENSRNOT00000026107.6 16.845 618.448
ENSRNOT00000066583.1 0.358664 17
ENSRNOT00000067780.3 2.05704 55.1001
ENSRNOT00000013150.4 0 0
ENSRNOT00000042283.5 20.1542 294.046
ENSRNOT00000075985.1 19.2523 550.187
ENSRNOT00000029782.3 3.72431 31.2092
ENSRNOT00000084192.1 48.4099 381.796
ENSRNOT00000013582.6 82.0659 1326.82
ENSRNOT00000049250.1 0 0
ENSRNOT00000072202.1 0 0
ENSRNOT00000081062.1 0 0
ENSRNOT00000018163.5 0.142855 3
ENSRNOT00000026755.5 86.4625 1122.31
ENSRNOT00000067400.2 0.120755 1
ENSRNOT00000074505.2 19.3747 170
ENSRNOT00000050696.5 27.3137 2826.91
ENSRNOT00000084304.1 27.4239 2683.7
ENSRNOT00000077578.1 33.1737 2179.81
ENSRNOT00000088720.1 2.21211 86.3789
ENSRNOT00000004406.5 0.161202 4
ENSRNOT00000076210.1 0 0
ENSRNOT00000031943.1 0.0415733 0.5
ENSRNOT00000082594.1 64.2279 2888.04
ENSRNOT00000082435.1 4.17759 184.757
ENSRNOT00000007412.7 3.33146 106.267
ENSRNOT00000084185.1 5.05362 169.922
ENSRNOT00000086950.1 18.0232 84.6991
ENSRNOT00000091738.1 1.65453 14.6806
ENSRNOT00000081760.1 0 0
ENSRNOT00000083284.1 36.4404 805.988
ENSRNOT00000083411.1 0.795045 7.9031
ENSRNOT00000085611.1 1.78382 18.1113
ENSRNOT00000089490.1 2.04929 20.4046
ENSRNOT00000079886.1 4.87914 51.0622
ENSRNOT00000078576.1 2.40861 12.4673
ENSRNOT00000077082.1 13.3727 334.903
ENSRNOT00000003557.3 4.0985 40.6736
ENSRNOT00000001338.3 46.6872 485.532
ENSRNOT00000010626.7 4.09467 160.428
ENSRNOT00000058195.4 4.81887 282.346
ENSRNOT00000092065.1 2.81673e-08 2.46224e-07
ENSRNOT00000088917.1 13.1909 1266.58
ENSRNOT00000079560.1 4.55241 4.15582
ENSRNOT00000051911.2 0.29049 1.03136
ENSRNOT00000034566.3 0 0
ENSRNOT00000014204.5 0.968937 16
ENSRNOT00000067491.2 11.008 115.022
ENSRNOT00000089991.1 22.0724 188.229
ENSRNOT00000024279.4 7.39239 172.739
ENSRNOT00000004601.5 0.536564 12
ENSRNOT00000002169.6 175.304 6822.23
ENSRNOT00000010127.5 4.01849 78.0483
ENSRNOT00000013530.5 16.2574 520.183
ENSRNOT00000027612.6 2.88502 51.5288
ENSRNOT00000013218.6 6.68922 475.496
ENSRNOT00000023962.5 6.12323 440.095
ENSRNOT00000000953.3 0 0
ENSRNOT00000015831.6 40.1925 3442.37
ENSRNOT00000074157.2 3.20147 44.8144
ENSRNOT00000052265.4 13.9614 28.3
ENSRNOT00000045855.4 0.0374247 1
ENSRNOT00000059225.3 11.7687 432.85
ENSRNOT00000072130.2 0 0
ENSRNOT00000078207.1 0.0350691 2
ENSRNOT00000016449.8 50.76 3913.59
ENSRNOT00000002072.6 28.5337 668.628
ENSRNOT00000015495.5 16.3412 1022.73
ENSRNOT00000084144.1 43.7705 1917.8
ENSRNOT00000012564.3 7.05049 323.866
ENSRNOT00000023437.6 2.89736 43.3197
ENSRNOT00000023448.5 1.03958 11.8023
ENSRNOT00000084825.1 1.98492 20.7078
ENSRNOT00000058331.4 0 0
ENSRNOT00000068766.2 50.3568 2556.5
ENSRNOT00000076446.1 2.68992 87.0853
ENSRNOT00000020781.6 9.70907 255.759
ENSRNOT00000065469.2 9.21013 561.892
ENSRNOT00000084521.1 18.9183 920.949
ENSRNOT00000044395.5 6.03982 542.312
ENSRNOT00000081604.1 10.6678 926.643
ENSRNOT00000064904.2 45.3845 12
ENSRNOT00000013471.7 14.6987 1333.55
ENSRNOT00000021988.7 4.07869 108.984
ENSRNOT00000085588.1 1.96937 98.2646
ENSRNOT00000005577.7 2051.77 5131.2
ENSRNOT00000014320.5 0 0
ENSRNOT00000090719.1 0 0
ENSRNOT00000032387.6 48.8145 1990.36
ENSRNOT00000022244.3 19.1866 1276.81
ENSRNOT00000018259.5 7.11427 529.332
ENSRNOT00000028640.6 25.9231 805.589
ENSRNOT00000018942.4 9.95742 378.344
ENSRNOT00000082290.1 6.35877 389.504
ENSRNOT00000016000.5 33.4561 800.473
ENSRNOT00000088257.1 0 0
ENSRNOT00000029297.3 0 0
ENSRNOT00000035128.4 28.4574 163.203
ENSRNOT00000038311.4 0 0
ENSRNOT00000072303.2 0.0629393 1
ENSRNOT00000084829.1 23.6151 1523
ENSRNOT00000007410.4 0.315373 20.1474
ENSRNOT00000045035.4 0.229226 2
ENSRNOT00000070842.2 0.77102 36
ENSRNOT00000004970.5 49.7443 1590.01
ENSRNOT00000059031.3 64.6063 3311.77
ENSRNOT00000077479.1 13.3841 892.878
ENSRNOT00000051402.5 0.208228 2.6926
ENSRNOT00000006554.7 5.73929 342.313
ENSRNOT00000089610.1 0.207705 1
ENSRNOT00000025385.6 22.1673 1487.2
ENSRNOT00000041434.3 0 0
ENSRNOT00000025093.6 929.503 15440.5
ENSRNOT00000031326.4 2.72669 35.1243
ENSRNOT00000011281.6 58.3565 1960.26
ENSRNOT00000051751.3 0.021801 1
ENSRNOT00000060452.4 0.769345 23.0231
ENSRNOT00000016828.8 6.53785 200.162
ENSRNOT00000055187.4 56.7199 2589.59
ENSRNOT00000090712.1 14.8859 418.309
ENSRNOT00000045073.4 0 0
ENSRNOT00000049082.3 8.66871 244.882
ENSRNOT00000064478.3 14.6733 1525.65
ENSRNOT00000090041.1 4.30499 111.21
ENSRNOT00000085993.1 2.18633 50.8729
ENSRNOT00000079365.1 4.76583 96.0885
ENSRNOT00000026334.6 70.9348 1725.17
ENSRNOT00000026394.6 39.0232 803.462
ENSRNOT00000057891.1 0.236559 1.00282
ENSRNOT00000022403.5 8.05807 394.123
ENSRNOT00000044255.4 7.44325 431.342
ENSRNOT00000086460.1 0 0
ENSRNOT00000082919.1 0 0
ENSRNOT00000085517.1 2.1266 87.689
ENSRNOT00000012587.6 2.64356 46.3904
ENSRNOT00000071068.2 34.2426 1330.35
ENSRNOT00000065526.3 78.5421 1184.64
ENSRNOT00000088666.1 0 0
ENSRNOT00000010591.4 11.1315 158.198
ENSRNOT00000084389.1 68.9464 319.477
ENSRNOT00000007491.6 0.17978 4
ENSRNOT00000079875.1 57.1571 847.064
ENSRNOT00000089695.1 35.7922 2944.9
ENSRNOT00000057404.5 22.1908 1879.79
ENSRNOT00000006624.7 0.0607981 5.05429
ENSRNOT00000066639.3 0.436536 9.59788
ENSRNOT00000089665.1 3.94429 105.976
ENSRNOT00000033493.3 13.5072 1189.49
ENSRNOT00000015203.4 20.6515 1026.36
ENSRNOT00000073788.1 57.7329 2752.57
ENSRNOT00000029097.6 4.0493 174.624
ENSRNOT00000081136.1 30.7305 1183.3
ENSRNOT00000073148.2 32.9408 1237.55
ENSRNOT00000071615.3 67.0949 2407.08
ENSRNOT00000055176.2 51.7942 2701.84
ENSRNOT00000026971.5 62.4816 1395.32
ENSRNOT00000071420.2 15.106 512.641
ENSRNOT00000016995.7 61.0062 1243.04
ENSRNOT00000026159.3 7.39718 101.358
ENSRNOT00000042725.1 0 0
ENSRNOT00000004728.2 0 0
ENSRNOT00000075116.2 22.698 34.0219
ENSRNOT00000084177.1 25.0269 1931.63
ENSRNOT00000078367.1 11.4449 402.88
ENSRNOT00000019039.7 284.625 2581.61
ENSRNOT00000020425.5 14.633 166.128
ENSRNOT00000054748.4 15.4902 732.171
ENSRNOT00000008787.5 24.3309 353.783
ENSRNOT00000002068.5 12.3588 292.243
ENSRNOT00000043796.3 0 0
ENSRNOT00000081161.1 5.34423 158.524
ENSRNOT00000082242.1 9.97726 465.688
ENSRNOT00000025378.4 12.4106 564.373
ENSRNOT00000089928.1 5.82343 202.794
ENSRNOT00000084127.1 0.308949 3
ENSRNOT00000041707.1 2.80333 11.7457
ENSRNOT00000073017.1 0.303408 1.57048
ENSRNOT00000037690.3 0.951047 36.2612
ENSRNOT00000023368.5 0.184455 8
ENSRNOT00000080352.1 0 0
ENSRNOT00000024724.3 0 0
ENSRNOT00000050168.1 0 0
ENSRNOT00000034266.4 12.1915 378.062
ENSRNOT00000079054.1 11.1913 484.461
ENSRNOT00000003895.6 7.49659 295.069
ENSRNOT00000084430.1 0 0
ENSRNOT00000066249.1 0 0
ENSRNOT00000084286.1 0 0
ENSRNOT00000058037.1 0 0
ENSRNOT00000050332.4 2.39732 22.8059
ENSRNOT00000007484.5 82.8987 3555.89
ENSRNOT00000027998.7 2.65305 27.242
ENSRNOT00000055822.3 1.16897 52.1597
ENSRNOT00000091791.1 0 0
ENSRNOT00000060132.3 60.4174 419.981
ENSRNOT00000024912.4 0 0
ENSRNOT00000087206.1 0.107619 1.24126
ENSRNOT00000071256.1 0 0
ENSRNOT00000023007.3 0 0
ENSRNOT00000039796.5 10.1427 827.679
ENSRNOT00000009627.5 19.2151 1087
ENSRNOT00000090475.1 15.7969 1288.31
ENSRNOT00000006356.5 0.883273 65.7919
ENSRNOT00000040954.4 1.19598 15.6028
ENSRNOT00000074140.1 64.5311 3916.76
ENSRNOT00000026303.4 5.71721 279.725
ENSRNOT00000004787.3 28.6795 706.93
ENSRNOT00000007690.4 0 0
ENSRNOT00000005426.6 14.1108 706.401
ENSRNOT00000016887.5 38.141 1501.25
ENSRNOT00000035687.4 2.99219 50
ENSRNOT00000003091.5 48.6151 3371.05
ENSRNOT00000059276.3 0 0
ENSRNOT00000065897.4 2.15866 237.183
ENSRNOT00000014022.7 21.2169 2339.59
ENSRNOT00000021243.5 8.84111 118.091
ENSRNOT00000076512.2 0 0
ENSRNOT00000032829.4 0.16269 8
ENSRNOT00000015612.5 0.572314 3
ENSRNOT00000015820.2 133.011 7139.65
ENSRNOT00000074715.1 0 0
ENSRNOT00000017483.5 1.16069 22.0282
ENSRNOT00000075656.1 14.0232 256.457
ENSRNOT00000072301.1 0 0
ENSRNOT00000078467.1 0 0
ENSRNOT00000072508.1 0 0
ENSRNOT00000023452.6 2031.56 53883.4
ENSRNOT00000007761.7 22.8821 415.085
ENSRNOT00000034919.5 50.1043 3169.59
ENSRNOT00000071217.1 0 0
ENSRNOT00000082965.1 0 0
ENSRNOT00000080237.1 0.683049 9
ENSRNOT00000052311.4 0 0
ENSRNOT00000007553.2 0 0
ENSRNOT00000081980.1 21.8264 967.444
ENSRNOT00000086847.1 176.928 3855.13
ENSRNOT00000004274.7 33.161 1959.86
ENSRNOT00000022301.6 13.4248 1071.68
ENSRNOT00000010415.6 0.821291 28.02
ENSRNOT00000045155.4 44.2192 78.9501
ENSRNOT00000025072.7 83.2309 1829.95
ENSRNOT00000077457.1 0.987877 35.8793
ENSRNOT00000075365.2 67.44 2584.63
ENSRNOT00000018411.6 2.66172 84.4223
ENSRNOT00000063795.2 16.7001 406.704
ENSRNOT00000068774.3 0.336997 14.0066
ENSRNOT00000065333.1 9.68717 378.425
ENSRNOT00000073486.2 0.110452 2
ENSRNOT00000005035.7 29.5265 988.429
ENSRNOT00000077958.1 2.48848 113
ENSRNOT00000021769.5 52.8474 1474.64
ENSRNOT00000013831.6 89.5786 4117.76
ENSRNOT00000012440.7 22.1494 635.529
ENSRNOT00000086999.1 0.361194 6
ENSRNOT00000009993.6 0.794914 18
ENSRNOT00000081052.1 0 0
ENSRNOT00000077006.1 0 0
ENSRNOT00000038520.4 0 0
ENSRNOT00000083143.1 0.751325 15
ENSRNOT00000071719.2 30.9945 907.151
ENSRNOT00000089281.1 0 0
ENSRNOT00000057122.4 2.10856 270.809
ENSRNOT00000024765.5 180.352 3731.11
ENSRNOT00000089729.1 210.282 3029.95
ENSRNOT00000008399.5 14.9271 781.123
ENSRNOT00000089944.1 71.6434 2264.09
ENSRNOT00000017665.5 18.1936 489.428
ENSRNOT00000074659.2 14.0674 1251.31
ENSRNOT00000067271.1 0.833896 44.1169
ENSRNOT00000056077.2 10.5803 38.0863
ENSRNOT00000088716.1 55.8371 1423.15
ENSRNOT00000009987.4 21.744 316.883
ENSRNOT00000004962.4 1.73183 7
ENSRNOT00000022960.6 32.563 1003.37
ENSRNOT00000030005.4 10.4735 325.821
ENSRNOT00000055274.3 1.63033 18
ENSRNOT00000013955.6 229.957 11300.2
ENSRNOT00000009392.7 0 0
ENSRNOT00000073385.2 0 0
ENSRNOT00000032193.6 158.711 12093.1
ENSRNOT00000023302.2 2.9455 284.422
ENSRNOT00000047731.4 39.8136 1134.51
ENSRNOT00000043938.5 26.1755 1403.74
ENSRNOT00000002793.5 19.249 2491.5
ENSRNOT00000067439.4 19.3254 1036.69
ENSRNOT00000091792.1 72.4322 1247.26
ENSRNOT00000092117.1 1.3276 71
ENSRNOT00000083450.1 50.2347 714.749
ENSRNOT00000010256.5 0 0
ENSRNOT00000045270.5 1.07845 58.0656
ENSRNOT00000026155.7 48.1858 532.006
ENSRNOT00000091335.1 43.4487 1788.72
ENSRNOT00000087027.1 20.1438 655.459
ENSRNOT00000064215.3 12.9062 377.528
ENSRNOT00000084173.1 15.823 385.084
ENSRNOT00000064174.2 0.240073 4.8956
ENSRNOT00000045223.5 11.827 1026.56
ENSRNOT00000040650.3 10.6848 272.68
ENSRNOT00000029677.6 15.1272 346.766
ENSRNOT00000010914.4 14.5188 310.386
ENSRNOT00000010929.4 11.7256 206.537
ENSRNOT00000074482.1 2.07214 4
ENSRNOT00000022483.5 21.3459 855.27
ENSRNOT00000080101.1 10.1535 865.109
ENSRNOT00000090387.1 3.30713 134.899
ENSRNOT00000082034.1 6.36016 80.2567
ENSRNOT00000016442.8 103.912 3171.11
ENSRNOT00000016418.6 0 0
ENSRNOT00000078705.1 33.4353 1126.97
ENSRNOT00000089110.1 0.122877 8.40333
ENSRNOT00000087497.1 2.92926 312.561
ENSRNOT00000061675.5 30.8295 1501.29
ENSRNOT00000078383.1 6.47702 150.924
ENSRNOT00000013930.6 3.41979 269.286
ENSRNOT00000091240.1 47.0512 286.853
ENSRNOT00000089828.1 32.1106 1083.38
ENSRNOT00000083362.1 0.999282 25.3707
ENSRNOT00000015568.6 11.4555 938.203
ENSRNOT00000090355.1 4.56223 151.45
ENSRNOT00000026514.8 37.6983 2650
ENSRNOT00000092291.1 44.3276 320.522
ENSRNOT00000092590.1 0.711574 7.01488
ENSRNOT00000083843.1 116.964 3827.05
ENSRNOT00000019529.6 6.41304 214.366
ENSRNOT00000091765.1 21.3258 727.571
ENSRNOT00000066009.1 19.9637 670.931
ENSRNOT00000017204.7 24.4463 886.272
ENSRNOT00000063943.2 19.8493 403.789
ENSRNOT00000074401.2 39.4315 1456.12
ENSRNOT00000009969.3 0.911629 32.0311
ENSRNOT00000072511.3 12.3126 610.712
ENSRNOT00000009542.5 19.231 1255.12
ENSRNOT00000081171.1 19.5734 1277.46
ENSRNOT00000078765.1 43.7257 2004.24
ENSRNOT00000003010.6 23.1439 653.412
ENSRNOT00000004042.5 21.7996 452.781
ENSRNOT00000084123.1 21.4518 378.561
ENSRNOT00000008057.6 43.3812 1664.72
ENSRNOT00000089875.1 25.7293 366.928
ENSRNOT00000009755.7 24.2573 1846.71
ENSRNOT00000081880.1 0.846405 68.4715
ENSRNOT00000009132.6 45.1484 3656.82
ENSRNOT00000017689.2 0.0786331 1
ENSRNOT00000067643.4 0.0438156 3.0224
ENSRNOT00000081362.1 0.331636 1.86377
ENSRNOT00000015771.7 0 0
ENSRNOT00000056081.3 0 0
ENSRNOT00000071447.1 0.68822 5.9708
ENSRNOT00000085481.1 1.06821 51
ENSRNOT00000083947.1 0.116927 1.05478
ENSRNOT00000071765.1 0 0
ENSRNOT00000022176.7 15.1624 797.424
