Name TPM NumReads
ENSRNOT00000044250.1 0.0684963 1
ENSRNOT00000089007.1 45.3957 540.829
ENSRNOT00000004319.3 55.9384 1329.44
ENSRNOT00000026437.4 1.77126 26.1545
ENSRNOT00000029111.5 9.6716 422.609
ENSRNOT00000000891.5 25.341 1702.92
ENSRNOT00000079725.1 0 0
ENSRNOT00000077256.1 4.37785 181.077
ENSRNOT00000056221.2 0.646176 29.9228
ENSRNOT00000072548.2 0 0
ENSRNOT00000010229.6 21.9016 1593.09
ENSRNOT00000072353.1 0 0
ENSRNOT00000061975.1 18.4235 244.401
ENSRNOT00000018098.5 51.7731 1333.06
ENSRNOT00000003188.5 30.9263 614.71
ENSRNOT00000022265.5 1.26577 14.0015
ENSRNOT00000082463.1 17.6483 1066.33
ENSRNOT00000022362.7 0.434288 13
ENSRNOT00000090938.1 9.44569 112.358
ENSRNOT00000047881.1 0.693221 3.03698
ENSRNOT00000022138.6 89.3916 1487.05
ENSRNOT00000081472.1 0.101953 1.61292
ENSRNOT00000079430.1 0 0
ENSRNOT00000009931.5 18.2884 518.993
ENSRNOT00000031164.3 132.999 5577.48
ENSRNOT00000044613.4 73.5783 6176.47
ENSRNOT00000051449.4 0 0
ENSRNOT00000032106.6 1.12434 151.005
ENSRNOT00000010520.2 0 0
ENSRNOT00000041421.5 0 0
ENSRNOT00000022540.6 72.1576 3401.58
ENSRNOT00000028011.5 5.88869 156.094
ENSRNOT00000049858.3 0 0
ENSRNOT00000063987.2 1.51528 46.1161
ENSRNOT00000030757.5 20.1585 1146.68
ENSRNOT00000077865.1 0 0
ENSRNOT00000016037.6 4.932 157.592
ENSRNOT00000013910.7 26.7277 1670.36
ENSRNOT00000013937.5 126.509 7646.15
ENSRNOT00000048463.2 0 0
ENSRNOT00000020544.7 50.756 1123.55
ENSRNOT00000085454.1 0 0
ENSRNOT00000034525.5 0 0
ENSRNOT00000070794.1 59.2549 4053.29
ENSRNOT00000072384.2 51.4655 852.329
ENSRNOT00000085961.1 9.70033 219.94
ENSRNOT00000026091.4 101.831 5641.61
ENSRNOT00000046220.5 0 0
ENSRNOT00000008254.6 3.75877 214.299
ENSRNOT00000008854.6 18.3393 1298.65
ENSRNOT00000041532.3 0.161562 7.24214
ENSRNOT00000015150.3 0.156878 3.69933
ENSRNOT00000086498.1 0.54806 3.10984
ENSRNOT00000012611.5 49.5225 1745.66
ENSRNOT00000086541.1 23.3956 850.692
ENSRNOT00000000312.5 0 0
ENSRNOT00000040801.1 0 0
ENSRNOT00000059335.3 0.114213 3
ENSRNOT00000083189.1 2.27141 29.2485
ENSRNOT00000017712.6 39.9058 555.251
ENSRNOT00000046669.3 28.112 638.957
ENSRNOT00000010118.6 16.5603 3654.42
ENSRNOT00000090751.1 24.1768 5268.01
ENSRNOT00000002727.5 223.815 16230.2
ENSRNOT00000022343.7 430.583 8319.28
ENSRNOT00000007071.6 1.14277 37.0018
ENSRNOT00000072124.1 0 0
ENSRNOT00000071479.1 0 0
ENSRNOT00000030996.6 15.0966 1315.93
ENSRNOT00000092068.1 12.3732 612.85
ENSRNOT00000088552.1 0 0
ENSRNOT00000064361.2 0 0
ENSRNOT00000020309.6 42.5889 1323.76
ENSRNOT00000084834.1 0 0
ENSRNOT00000091655.1 0 0
ENSRNOT00000085648.1 65.5699 1921.48
ENSRNOT00000057879.4 41.3214 955.267
ENSRNOT00000020071.4 0.223849 6
ENSRNOT00000060470.3 6.08734 250.883
ENSRNOT00000072986.2 0 0
ENSRNOT00000017012.4 0.496842 12.0013
ENSRNOT00000029651.1 0 0
ENSRNOT00000026259.7 183.469 8645.49
ENSRNOT00000036258.5 2.01893 46.0003
ENSRNOT00000049631.4 4.25965 124.826
ENSRNOT00000023610.7 1.0149 32.2036
ENSRNOT00000046842.4 4.44603 78.7371
ENSRNOT00000065946.2 28.5897 477.716
ENSRNOT00000011499.7 151.511 2099.7
ENSRNOT00000048976.5 0 0
ENSRNOT00000065051.1 0 0
ENSRNOT00000017070.4 1.82925 19.8279
ENSRNOT00000085628.1 1.30951 18.1721
ENSRNOT00000055251.5 9.58476 1311.61
ENSRNOT00000012663.7 1070.48 26987.7
ENSRNOT00000088110.1 0 0
ENSRNOT00000047831.2 2.33738 140.059
ENSRNOT00000012638.7 14.8284 387.844
ENSRNOT00000022676.6 57.3277 1943.28
ENSRNOT00000091283.1 14.4366 415.835
ENSRNOT00000083402.1 26.0871 1384.87
ENSRNOT00000016137.6 112.732 5159.8
ENSRNOT00000057286.3 25.4625 611.278
ENSRNOT00000083006.1 0 0
ENSRNOT00000012432.6 4.24641 150
ENSRNOT00000064006.3 0 0
ENSRNOT00000013473.4 6.35389 85.2306
ENSRNOT00000080931.1 0 0
ENSRNOT00000008936.5 3.39949 272.144
ENSRNOT00000038074.4 6.59444 212.055
ENSRNOT00000044254.3 15.7169 376.734
ENSRNOT00000027682.5 6.19559 185
ENSRNOT00000086003.1 0.252419 17.8743
ENSRNOT00000026748.4 3.18799 194.984
ENSRNOT00000085336.1 0.145873 9.19748
ENSRNOT00000072217.2 0 0
ENSRNOT00000003932.7 507.433 22313.7
ENSRNOT00000076578.1 318.766 3903.94
ENSRNOT00000075948.1 270.001 2096.48
ENSRNOT00000022291.3 0 0
ENSRNOT00000060427.1 0 0
ENSRNOT00000023425.6 4.96068 242.305
ENSRNOT00000089107.1 2.18224 91.7981
ENSRNOT00000086154.1 11.5854 1146.34
ENSRNOT00000064483.1 8.4305 721.901
ENSRNOT00000022398.4 0.557549 19.7671
ENSRNOT00000029183.4 0 0
ENSRNOT00000007588.5 1.79654 84.1247
ENSRNOT00000003498.6 0.0819628 3
ENSRNOT00000087955.1 0 0
ENSRNOT00000048765.5 24.0628 1315.29
ENSRNOT00000091885.1 0.35997 19.4496
ENSRNOT00000023172.7 121.114 9646.36
ENSRNOT00000064696.2 14.4297 1050.66
ENSRNOT00000010755.5 79.6216 7940.25
ENSRNOT00000047698.5 74.7155 4558.69
ENSRNOT00000048252.3 0.111778 5.702
ENSRNOT00000091061.1 33.67 1296.62
ENSRNOT00000022003.5 3.38129 118
ENSRNOT00000009727.2 0 0
ENSRNOT00000080429.1 8.06357 526.192
ENSRNOT00000023396.6 16.1379 343.185
ENSRNOT00000034692.2 11.1017 664.814
ENSRNOT00000065462.2 8.15472 342.281
ENSRNOT00000006450.7 0 0
ENSRNOT00000072166.1 1.42753 50.2674
ENSRNOT00000015986.7 0.953472 76.4534
ENSRNOT00000080662.1 7.2144 947.419
ENSRNOT00000091661.1 3.00914 360.113
ENSRNOT00000080993.1 8.7644 500.985
ENSRNOT00000071770.2 13.6481 1492
ENSRNOT00000026075.4 5.25477 156.129
ENSRNOT00000025528.6 2.4509 165.019
ENSRNOT00000054913.3 65.1234 4481.25
ENSRNOT00000022932.5 5.41124 253.588
ENSRNOT00000074814.1 123.775 2175.95
ENSRNOT00000012854.6 33.1865 1140.93
ENSRNOT00000083459.1 0 0
ENSRNOT00000021216.5 1.47076 35.472
ENSRNOT00000028561.7 165.49 9113.26
ENSRNOT00000014464.7 48.1153 2202.26
ENSRNOT00000091187.1 0 0
ENSRNOT00000005257.5 7.48011 934.653
ENSRNOT00000023903.7 12.4136 286.518
ENSRNOT00000059724.3 0.181763 4
ENSRNOT00000088172.1 0.505691 20.214
ENSRNOT00000046288.4 2.62741 143.032
ENSRNOT00000077486.1 44.1594 1043.78
ENSRNOT00000067097.2 0.0462015 0.835322
ENSRNOT00000042885.1 0.250781 1.0291
ENSRNOT00000080043.1 6.46617 332.847
ENSRNOT00000016637.6 3.7084 175.505
ENSRNOT00000073918.3 0.112002 3
ENSRNOT00000039842.5 23.684 889.693
ENSRNOT00000075737.2 0 0
ENSRNOT00000088903.1 0 0
ENSRNOT00000084788.1 0 0
ENSRNOT00000022370.6 1.72635 95.1953
ENSRNOT00000089488.1 20.1582 1425.95
ENSRNOT00000068550.1 27.9716 707.261
ENSRNOT00000032535.5 25.8792 1042.14
ENSRNOT00000036454.3 6.78036 353.667
ENSRNOT00000072566.1 0 0
ENSRNOT00000084614.1 0 0
ENSRNOT00000019346.6 5.60876 459.084
ENSRNOT00000016088.6 578.346 12384.7
ENSRNOT00000058947.4 0.563775 18.0038
ENSRNOT00000054794.3 35.0151 526.762
ENSRNOT00000087157.1 2.50593 120.453
ENSRNOT00000026107.6 16.7137 691.314
ENSRNOT00000066583.1 0.187262 10.0001
ENSRNOT00000067780.3 2.8504 86.0103
ENSRNOT00000013150.4 0 0
ENSRNOT00000042283.5 14.4097 236.774
ENSRNOT00000075985.1 20.4861 659.523
ENSRNOT00000029782.3 5.62593 53.0621
ENSRNOT00000084192.1 57.5985 511.247
ENSRNOT00000013582.6 84.5886 1540.33
ENSRNOT00000049250.1 0 0
ENSRNOT00000072202.1 0 0
ENSRNOT00000081062.1 0 0
ENSRNOT00000018163.5 0.126823 3
ENSRNOT00000026755.5 89.6897 1311.07
ENSRNOT00000067400.2 0.134205 1.25087
ENSRNOT00000074505.2 14.4386 142.599
ENSRNOT00000050696.5 28.0851 3275.2
ENSRNOT00000084304.1 30.8562 3402.33
ENSRNOT00000077578.1 32.038 2371.93
ENSRNOT00000088720.1 2.00955 88.4044
ENSRNOT00000004406.5 0.107326 3
ENSRNOT00000076210.1 0 0
ENSRNOT00000031943.1 0 0
ENSRNOT00000082594.1 56.467 2860.63
ENSRNOT00000082435.1 5.73932 285.971
ENSRNOT00000007412.7 3.16517 113.741
ENSRNOT00000084185.1 4.62672 175.26
ENSRNOT00000086950.1 24.3024 128.446
ENSRNOT00000091738.1 1.72936 17.2718
ENSRNOT00000081760.1 0 0
ENSRNOT00000083284.1 37.8727 943.582
ENSRNOT00000083411.1 3.46675 38.7974
ENSRNOT00000085611.1 0 0
ENSRNOT00000089490.1 3.13852 35.1822
ENSRNOT00000079886.1 2.80088 33.0056
ENSRNOT00000078576.1 1.52287 8.86683
ENSRNOT00000077082.1 13.7466 387.813
ENSRNOT00000003557.3 4.48322 50.0899
ENSRNOT00000001338.3 42.1154 493.168
ENSRNOT00000010626.7 1.3934 61.5052
ENSRNOT00000058195.4 3.69964 244.232
ENSRNOT00000092065.1 2.60974 25.6777
ENSRNOT00000088917.1 10.7612 1164.25
ENSRNOT00000079560.1 8.43556 8.62415
ENSRNOT00000051911.2 0.256206 1.02299
ENSRNOT00000034566.3 0 0
ENSRNOT00000014204.5 0.0537675 1
ENSRNOT00000067491.2 10.8067 127.146
ENSRNOT00000089991.1 22.1019 212.143
ENSRNOT00000024279.4 7.02798 184.992
ENSRNOT00000004601.5 0.833585 21
ENSRNOT00000002169.6 167.862 7359.74
ENSRNOT00000010127.5 3.74823 82
ENSRNOT00000013530.5 4.60519 166
ENSRNOT00000027612.6 2.95007 59.3478
ENSRNOT00000013218.6 6.34748 508.38
ENSRNOT00000023962.5 5.52028 447.035
ENSRNOT00000000953.3 0 0
ENSRNOT00000015831.6 36.615 3533.42
ENSRNOT00000074157.2 0.0244648 0.385681
ENSRNOT00000052265.4 9.95036 22.6773
ENSRNOT00000045855.4 0.166109 5
ENSRNOT00000059225.3 10.9917 455.453
ENSRNOT00000072130.2 0 0
ENSRNOT00000078207.1 0.0778146 5
ENSRNOT00000016449.8 48.8533 4243.92
ENSRNOT00000002072.6 28.7586 759.122
ENSRNOT00000015495.5 15.7133 1108.04
ENSRNOT00000084144.1 46.0828 2274.81
ENSRNOT00000012564.3 5.55596 287.537
ENSRNOT00000023437.6 2.44616 41.1908
ENSRNOT00000023448.5 0 0
ENSRNOT00000084825.1 1.76489 20.732
ENSRNOT00000058331.4 0 0
ENSRNOT00000068766.2 102.764 5877.94
ENSRNOT00000076446.1 7.53962 274.987
ENSRNOT00000020781.6 9.20466 273.146
ENSRNOT00000065469.2 9.13678 628.04
ENSRNOT00000084521.1 15.4352 846.558
ENSRNOT00000044395.5 8.21265 830.87
ENSRNOT00000081604.1 10.6054 1037.98
ENSRNOT00000064904.2 63.5474 19
ENSRNOT00000013471.7 12.7893 1307.39
ENSRNOT00000021988.7 3.22186 96.9803
ENSRNOT00000085588.1 0.0351238 1.97454
ENSRNOT00000005577.7 2053.06 5769.3
ENSRNOT00000014320.5 0 0
ENSRNOT00000090719.1 0 0
ENSRNOT00000032387.6 51.9795 2387.79
ENSRNOT00000022244.3 17.7632 1331.88
ENSRNOT00000018259.5 6.43083 539.116
ENSRNOT00000028640.6 24.7577 866.745
ENSRNOT00000018942.4 9.32335 399.103
ENSRNOT00000082290.1 5.86698 404.912
ENSRNOT00000016000.5 31.4006 846.31
ENSRNOT00000088257.1 0 0
ENSRNOT00000029297.3 0 0
ENSRNOT00000035128.4 19.7176 127.185
ENSRNOT00000038311.4 0 0
ENSRNOT00000072303.2 0.119733 2.14259
ENSRNOT00000084829.1 20.7188 1505.52
ENSRNOT00000007410.4 0.82031 59.045
ENSRNOT00000045035.4 0.141227 1.38694
ENSRNOT00000070842.2 1.17867 62.004
ENSRNOT00000004970.5 49.6442 1787.65
ENSRNOT00000059031.3 62.5107 3610.24
ENSRNOT00000077479.1 18.2709 1373.32
ENSRNOT00000051402.5 0.989399 14.4079
ENSRNOT00000006554.7 4.76929 320.498
ENSRNOT00000089610.1 0 0
ENSRNOT00000025385.6 23.7444 1794.85
ENSRNOT00000041434.3 0 0
ENSRNOT00000025093.6 913.073 17083.3
ENSRNOT00000031326.4 1.72334 25
ENSRNOT00000011281.6 56.7322 2146.91
ENSRNOT00000051751.3 0.135452 7
ENSRNOT00000060452.4 0.47389 15.976
ENSRNOT00000016828.8 5.87003 202.46
ENSRNOT00000055187.4 50.9694 2621.77
ENSRNOT00000090712.1 14.1159 446.86
ENSRNOT00000045073.4 0.057739 2
ENSRNOT00000049082.3 8.23005 261.907
ENSRNOT00000064478.3 15.7753 1848.14
ENSRNOT00000090041.1 4.32472 125.852
ENSRNOT00000085993.1 4.0202 105.374
ENSRNOT00000079365.1 4.74558 107.774
ENSRNOT00000026334.6 68.8128 1885.23
ENSRNOT00000026394.6 33.2621 771.415
ENSRNOT00000057891.1 0.210021 1.0012
ENSRNOT00000022403.5 8.19941 451.832
ENSRNOT00000044255.4 6.63614 433.29
ENSRNOT00000086460.1 0 0
ENSRNOT00000082919.1 0 0
ENSRNOT00000085517.1 2.56577 119.195
ENSRNOT00000012587.6 1.60566 31.7366
ENSRNOT00000071068.2 35.0544 1534.33
ENSRNOT00000065526.3 75.9279 1289.8
ENSRNOT00000088666.1 0 0
ENSRNOT00000010591.4 10.3868 166.246
ENSRNOT00000084389.1 68.7084 358.054
ENSRNOT00000007491.6 0.0797997 2
ENSRNOT00000079875.1 62.6205 1045.19
ENSRNOT00000089695.1 30.3898 2817.28
ENSRNOT00000057404.5 20.4058 1947.66
ENSRNOT00000006624.7 4.15047 388.767
ENSRNOT00000066639.3 0.519135 12.8571
ENSRNOT00000089665.1 4.32636 130.948
ENSRNOT00000033493.3 11.5286 1143.92
ENSRNOT00000015203.4 21.6762 1213.75
ENSRNOT00000073788.1 49.3289 2649.77
ENSRNOT00000029097.6 3.81413 185.312
ENSRNOT00000081136.1 32.0524 1390.47
ENSRNOT00000073148.2 28.7359 1216.25
ENSRNOT00000071615.3 62.4781 2525.21
ENSRNOT00000055176.2 51.425 3022.39
ENSRNOT00000026971.5 73.2871 1843.56
ENSRNOT00000071420.2 15.5043 592.76
ENSRNOT00000016995.7 65.3745 1500.43
ENSRNOT00000026159.3 6.49777 100.269
ENSRNOT00000042725.1 0 0
ENSRNOT00000004728.2 0 0
ENSRNOT00000075116.2 24.2871 40.859
ENSRNOT00000084177.1 22.5846 1964.03
ENSRNOT00000078367.1 7.84635 311.171
ENSRNOT00000019039.7 293.173 2993.19
ENSRNOT00000020425.5 13.9347 178.144
ENSRNOT00000054748.4 15.2041 809.669
ENSRNOT00000008787.5 18.0343 295.329
ENSRNOT00000002068.5 11.1499 297
ENSRNOT00000043796.3 0 0
ENSRNOT00000081161.1 5.68635 190.016
ENSRNOT00000082242.1 7.63215 401.347
ENSRNOT00000025378.4 15.0844 772.837
ENSRNOT00000089928.1 6.34335 248.863
ENSRNOT00000084127.1 0.823273 9
ENSRNOT00000041707.1 2.05905 9.70239
ENSRNOT00000073017.1 0.776465 4.52092
ENSRNOT00000037690.3 1.33849 57.4948
ENSRNOT00000023368.5 0.0893237 4.36467
ENSRNOT00000080352.1 0.0415854 1.63533
ENSRNOT00000024724.3 0 0
ENSRNOT00000050168.1 0 0
ENSRNOT00000034266.4 10.5838 369.746
ENSRNOT00000079054.1 10.1187 493.5
ENSRNOT00000003895.6 7.78759 345.334
ENSRNOT00000084430.1 0.189869 1
ENSRNOT00000066249.1 0 0
ENSRNOT00000084286.1 0 0
ENSRNOT00000058037.1 0 0
ENSRNOT00000050332.4 2.28625 24.4851
ENSRNOT00000007484.5 76.2759 3686.14
ENSRNOT00000027998.7 4.56742 52.8073
ENSRNOT00000055822.3 1.34689 67.7096
ENSRNOT00000091791.1 0 0
ENSRNOT00000060132.3 63.743 498.489
ENSRNOT00000024912.4 0 0
ENSRNOT00000087206.1 0.285289 3.70531
ENSRNOT00000071256.1 0 0
ENSRNOT00000023007.3 0 0
ENSRNOT00000039796.5 10.3758 954.006
ENSRNOT00000009627.5 16.8127 1071.58
ENSRNOT00000090475.1 15.6969 1442.39
ENSRNOT00000006356.5 0.942708 79.1174
ENSRNOT00000040954.4 1.57561 23.1488
ENSRNOT00000074140.1 62.5267 4275.93
ENSRNOT00000026303.4 5.90344 325.421
ENSRNOT00000004787.3 28.9003 802.473
ENSRNOT00000007690.4 0 0
ENSRNOT00000005426.6 12.7297 717.981
ENSRNOT00000016887.5 37.1496 1647.37
ENSRNOT00000035687.4 3.98494 75
ENSRNOT00000003091.5 45.4402 3550.17
ENSRNOT00000059276.3 0 0
ENSRNOT00000065897.4 3.22873 399.727
ENSRNOT00000014022.7 18.278 2271.01
ENSRNOT00000021243.5 4.35402 65.5013
ENSRNOT00000076512.2 0.054772 2.99997
ENSRNOT00000032829.4 5.237e-07 2.90139e-05
ENSRNOT00000015612.5 3.05265 18
ENSRNOT00000015820.2 133.979 8102.6
ENSRNOT00000074715.1 0 0
ENSRNOT00000017483.5 0.655177 14.0056
ENSRNOT00000075656.1 15.8849 327.212
ENSRNOT00000072301.1 0 0
ENSRNOT00000078467.1 0 0
ENSRNOT00000072508.1 0 0
ENSRNOT00000023452.6 2199.52 65718.4
ENSRNOT00000007761.7 25.4312 519.617
ENSRNOT00000034919.5 43.3512 3089.86
ENSRNOT00000071217.1 0.0224897 0.333333
ENSRNOT00000082965.1 0 0
ENSRNOT00000080237.1 0.275008 4.08116
ENSRNOT00000052311.4 0.171266 2.91884
ENSRNOT00000007553.2 0 0
ENSRNOT00000081980.1 21.7883 1088.06
ENSRNOT00000086847.1 216.072 5303.3
ENSRNOT00000004274.7 31.8031 2117.74
ENSRNOT00000022301.6 14.3149 1287.55
ENSRNOT00000010415.6 1.09274 42
ENSRNOT00000045155.4 29.0263 58.1927
ENSRNOT00000025072.7 81.3183 2013.96
ENSRNOT00000077457.1 1.31574 53.837
ENSRNOT00000075365.2 86.6517 3741.38
ENSRNOT00000018411.6 2.51578 89.8923
ENSRNOT00000063795.2 16.7049 458.275
ENSRNOT00000068774.3 0.0854225 4
ENSRNOT00000065333.1 9.97821 439.148
ENSRNOT00000073486.2 0.0490311 1
ENSRNOT00000005035.7 24.5264 924.969
ENSRNOT00000077958.1 3.08834 158
ENSRNOT00000021769.5 47.4522 1491.63
ENSRNOT00000013831.6 84.8869 4396.29
ENSRNOT00000012440.7 21.8914 707.604
ENSRNOT00000086999.1 0.215015 4.02287
ENSRNOT00000009993.6 1.01932 26
ENSRNOT00000081052.1 0 0
ENSRNOT00000077006.1 0 0
ENSRNOT00000038520.4 0 0
ENSRNOT00000083143.1 0.444678 10
ENSRNOT00000071719.2 29.5201 973.328
ENSRNOT00000089281.1 0 0
ENSRNOT00000057122.4 1.98724 287.583
ENSRNOT00000024765.5 179.71 4187.82
ENSRNOT00000089729.1 238.29 3866.92
ENSRNOT00000008399.5 13.2909 783.604
ENSRNOT00000089944.1 71.7603 2554.79
ENSRNOT00000017665.5 15.425 467.447
ENSRNOT00000074659.2 13.7503 1378.12
ENSRNOT00000067271.1 0.855615 51
ENSRNOT00000056077.2 9.93714 40.2255
ENSRNOT00000088716.1 55.3394 1588.88
ENSRNOT00000009987.4 20.8088 341.534
ENSRNOT00000004962.4 2.19937 10
ENSRNOT00000022960.6 26.7714 929.307
ENSRNOT00000030005.4 8.46594 296.698
ENSRNOT00000055274.3 1.93046 24
ENSRNOT00000013955.6 260.194 14405.6
ENSRNOT00000009392.7 0.0821055 2
ENSRNOT00000073385.2 0 0
ENSRNOT00000032193.6 176.182 15125.5
ENSRNOT00000023302.2 2.52596 274.826
ENSRNOT00000047731.4 36.3845 1167.98
ENSRNOT00000043938.5 26.8023 1619.43
ENSRNOT00000002793.5 21.4918 3134.46
ENSRNOT00000067439.4 21.7856 1316.72
ENSRNOT00000091792.1 67.7922 1314.83
ENSRNOT00000092117.1 1.07876 65
ENSRNOT00000083450.1 60.1968 964.595
ENSRNOT00000010256.5 0 0
ENSRNOT00000045270.5 0.412144 25.0015
ENSRNOT00000026155.7 52.4433 651.989
ENSRNOT00000091335.1 43.1424 2001.01
ENSRNOT00000087027.1 19.4741 713.871
ENSRNOT00000064215.3 12.5958 415.069
ENSRNOT00000084173.1 12.6205 345.992
ENSRNOT00000064174.2 0.211865 4.86649
ENSRNOT00000045223.5 13.498 1320.08
ENSRNOT00000040650.3 10.9569 314.997
ENSRNOT00000029677.6 13.2223 341.427
ENSRNOT00000010914.4 12.9663 312.241
ENSRNOT00000010929.4 12.6085 250.148
ENSRNOT00000074482.1 4.14932 9
ENSRNOT00000022483.5 18.5536 837.522
ENSRNOT00000080101.1 11.0443 1060.28
ENSRNOT00000090387.1 2.60522 119.724
ENSRNOT00000082034.1 4.43338 63
ENSRNOT00000016442.8 128.456 4416.21
ENSRNOT00000016418.6 0 0
ENSRNOT00000078705.1 35.7412 1357.19
ENSRNOT00000089110.1 0.0543648 4.18903
ENSRNOT00000087497.1 2.24647 270.09
ENSRNOT00000061675.5 31.7837 1743.8
ENSRNOT00000078383.1 7.42492 194.891
ENSRNOT00000013930.6 2.86367 254.073
ENSRNOT00000091240.1 51.3563 352.158
ENSRNOT00000089828.1 40.1711 1526.89
ENSRNOT00000083362.1 0.85601 24.4823
ENSRNOT00000015568.6 10.5306 971.755
ENSRNOT00000090355.1 3.58922 134.231
ENSRNOT00000026514.8 39.4716 3126.25
ENSRNOT00000092291.1 41.3251 336.187
ENSRNOT00000092590.1 1.6067 17.8322
ENSRNOT00000083843.1 95.0373 3503.19
ENSRNOT00000019529.6 9.6181 362.195
ENSRNOT00000091765.1 17.9397 689.522
ENSRNOT00000066009.1 17.7485 671.984
ENSRNOT00000017204.7 23.0027 939.509
ENSRNOT00000063943.2 17.503 401.068
ENSRNOT00000074401.2 43.2448 1799.11
ENSRNOT00000009969.3 0.858933 34
ENSRNOT00000072511.3 12.634 706.031
ENSRNOT00000009542.5 16.5886 1219.84
ENSRNOT00000081171.1 21.357 1570.48
ENSRNOT00000078765.1 43.9944 2271.95
ENSRNOT00000003010.6 23.1691 736.887
ENSRNOT00000004042.5 22.3634 523.21
ENSRNOT00000084123.1 26.6893 530.492
ENSRNOT00000008057.6 43.9697 1900.94
ENSRNOT00000089875.1 29.4434 472.893
ENSRNOT00000009755.7 23.2487 1994.22
ENSRNOT00000081880.1 0.363493 33.1321
ENSRNOT00000009132.6 56.4109 5148.08
ENSRNOT00000017689.2 0.0698251 1
ENSRNOT00000067643.4 0.0257332 2
ENSRNOT00000081362.1 0 0
ENSRNOT00000015771.7 0 0
ENSRNOT00000056081.3 0 0
ENSRNOT00000071447.1 0.314891 3.07494
ENSRNOT00000085481.1 1.52444 82
ENSRNOT00000083947.1 0.418747 4.25198
