Name TPM NumReads
ENSRNOT00000029829.4 44.3302 981.713
ENSRNOT00000048351.5 0 0
ENSRNOT00000072923.1 0 0
ENSRNOT00000072173.1 0.258307 5
ENSRNOT00000012086.6 6.41463 154.726
ENSRNOT00000074117.2 0.26656 4
ENSRNOT00000024779.6 94.8293 2784.41
ENSRNOT00000013786.6 0.114809 2
ENSRNOT00000024975.4 24.8179 650.213
ENSRNOT00000064705.3 12.3611 1464.9
ENSRNOT00000090572.1 24.1432 2340.96
ENSRNOT00000012480.5 1.91664 59.0239
ENSRNOT00000085488.1 6.6829 212.878
ENSRNOT00000077537.1 0.0967984 2.35984
ENSRNOT00000018425.7 25.0205 710.111
ENSRNOT00000045053.3 33.9915 953.308
ENSRNOT00000058330.4 0.0661369 2
ENSRNOT00000092198.1 0 0
ENSRNOT00000021372.6 323.601 1601.76
ENSRNOT00000084129.1 11.3432 367.77
ENSRNOT00000087671.1 4.17487 67.4452
ENSRNOT00000085905.1 31.4465 1027.68
ENSRNOT00000013233.4 10.5024 293.46
ENSRNOT00000082684.1 0.00319825 0.0370097
ENSRNOT00000044250.1 0 0
ENSRNOT00000089007.1 56.4111 446.73
ENSRNOT00000004319.3 53.7632 869.935
ENSRNOT00000026437.4 4.45502 44.1332
ENSRNOT00000029111.5 15.1367 455.198
ENSRNOT00000000891.5 23.8358 1107.31
ENSRNOT00000079725.1 0 0
ENSRNOT00000077256.1 3.76101 106.985
ENSRNOT00000056221.2 0.627578 20.0152
ENSRNOT00000072548.2 0 0
ENSRNOT00000010229.6 21.5025 1081.92
ENSRNOT00000072353.1 0 0
ENSRNOT00000061975.1 15.9382 141.239
ENSRNOT00000018098.5 67.2347 1180.79
ENSRNOT00000003188.5 38.3701 516.833
ENSRNOT00000022265.5 1.09645 8.03181
ENSRNOT00000082463.1 13.9555 582.37
ENSRNOT00000022362.7 0.195312 4
ENSRNOT00000090938.1 14.6032 115.457
ENSRNOT00000047881.1 0.749171 2
ENSRNOT00000022138.6 86.0667 964.837
ENSRNOT00000081472.1 0 0
ENSRNOT00000079430.1 0 0
ENSRNOT00000009931.5 16.9984 329.693
ENSRNOT00000031164.3 120.379 3472.45
ENSRNOT00000044613.4 66.1387 3844.43
ENSRNOT00000051449.4 0.0643866 0.147012
ENSRNOT00000032106.6 0.804658 75.0184
ENSRNOT00000010520.2 0 0
ENSRNOT00000041421.5 0 0
ENSRNOT00000022540.6 61.6461 2001.88
ENSRNOT00000028011.5 5.03163 91.0302
ENSRNOT00000049858.3 0 0
ENSRNOT00000063987.2 1.92044 40
ENSRNOT00000030757.5 26.489 1040.08
ENSRNOT00000077865.1 0 0
ENSRNOT00000016037.6 3.9415 86.2686
ENSRNOT00000013910.7 43.7228 1887.8
ENSRNOT00000013937.5 148.124 6183.2
ENSRNOT00000048463.2 0 0
ENSRNOT00000020544.7 51.1692 769.828
ENSRNOT00000085454.1 0 0
ENSRNOT00000034525.5 0 0
ENSRNOT00000070794.1 44.6466 2111.56
ENSRNOT00000072384.2 44.0136 491.135
ENSRNOT00000085961.1 10.3834 160.103
ENSRNOT00000026091.4 95.8593 3664.88
ENSRNOT00000046220.5 0 0
ENSRNOT00000008254.6 3.7967 149.419
ENSRNOT00000008854.6 14.877 728.573
ENSRNOT00000041532.3 0.259073 7.99498
ENSRNOT00000015150.3 0 0
ENSRNOT00000086498.1 0 0
ENSRNOT00000012611.5 53.3244 1289.67
ENSRNOT00000086541.1 6.45474 161.11
ENSRNOT00000000312.5 0 0
ENSRNOT00000040801.1 0.0483913 0.5
ENSRNOT00000059335.3 0.167376 3
ENSRNOT00000083189.1 3.95223 33.9517
ENSRNOT00000017712.6 32.3057 300.879
ENSRNOT00000046669.3 20.6899 319.822
ENSRNOT00000010118.6 19.0406 2921.43
ENSRNOT00000090751.1 24.7343 3747.12
ENSRNOT00000002727.5 223.218 11196.9
ENSRNOT00000022343.7 348.895 4564.36
ENSRNOT00000007071.6 0.994109 22.0535
ENSRNOT00000072124.1 0 0
ENSRNOT00000071479.1 0 0
ENSRNOT00000030996.6 14.544 878.067
ENSRNOT00000092068.1 9.7625 333.284
ENSRNOT00000088552.1 0 0
ENSRNOT00000064361.2 0 0
ENSRNOT00000020309.6 42.2462 899.018
ENSRNOT00000084834.1 0 0
ENSRNOT00000091655.1 0 0
ENSRNOT00000085648.1 68.9556 1381.94
ENSRNOT00000057879.4 64.4755 1014.13
ENSRNOT00000020071.4 0.109301 2
ENSRNOT00000060470.3 5.69127 161.305
ENSRNOT00000072986.2 0 0
ENSRNOT00000017012.4 0.303915 5
ENSRNOT00000029651.1 0.0556716 1
ENSRNOT00000026259.7 143.512 4658.54
ENSRNOT00000036258.5 2.58121 40
ENSRNOT00000049631.4 3.37322 67.6028
ENSRNOT00000023610.7 1.39871 30.3972
ENSRNOT00000046842.4 6.42573 76.8463
ENSRNOT00000065946.2 36.4638 410.655
ENSRNOT00000011499.7 150.366 1394.61
ENSRNOT00000048976.5 0.0545986 2
ENSRNOT00000065051.1 0 0
ENSRNOT00000017070.4 1.42267 10.2011
ENSRNOT00000085628.1 1.16271 10.7989
ENSRNOT00000055251.5 9.18463 872.53
ENSRNOT00000012663.7 947.277 16281.7
ENSRNOT00000088110.1 0.0992738 4.73104
ENSRNOT00000047831.2 1.63776 67.7739
ENSRNOT00000012638.7 17.6686 315.32
ENSRNOT00000022676.6 70.8016 1645.63
ENSRNOT00000091283.1 18.0021 354.505
ENSRNOT00000083402.1 19.128 700.429
ENSRNOT00000016137.6 109.51 3451.59
ENSRNOT00000057286.3 25.8165 422.065
ENSRNOT00000083006.1 0 0
ENSRNOT00000012432.6 3.01236 73.0104
ENSRNOT00000064006.3 0 0
ENSRNOT00000013473.4 4.82287 43.2367
ENSRNOT00000080931.1 0 0
ENSRNOT00000008936.5 4.915 272.368
ENSRNOT00000038074.4 7.1723 158
ENSRNOT00000044254.3 17.986 293.584
ENSRNOT00000027682.5 5.30156 108.302
ENSRNOT00000086003.1 0.338 16.553
ENSRNOT00000026748.4 2.60556 110.077
ENSRNOT00000085336.1 0.0774361 3.37341
ENSRNOT00000072217.2 0 0
ENSRNOT00000003932.7 560.527 16965
ENSRNOT00000076578.1 175.252 1428.58
ENSRNOT00000075948.1 246.845 1240.95
ENSRNOT00000022291.3 0 0
ENSRNOT00000060427.1 0 0
ENSRNOT00000023425.6 4.23327 142.498
ENSRNOT00000089107.1 0.192448 5.56875
ENSRNOT00000086154.1 10.8609 744.888
ENSRNOT00000064483.1 8.98074 532.573
ENSRNOT00000022398.4 0.775451 18.8646
ENSRNOT00000029183.4 0.358962 1
ENSRNOT00000007588.5 2.2754 73.3916
ENSRNOT00000003498.6 0.198983 5
ENSRNOT00000087955.1 0 0
ENSRNOT00000048765.5 28.2075 1063.86
ENSRNOT00000091885.1 0 0
ENSRNOT00000023172.7 92.6433 5107.57
ENSRNOT00000064696.2 13.915 700.867
ENSRNOT00000010755.5 67.72 4681.24
ENSRNOT00000047698.5 68.6682 2893.93
ENSRNOT00000048252.3 0 0
ENSRNOT00000091061.1 30.1782 798.44
ENSRNOT00000022003.5 2.54804 61
ENSRNOT00000009727.2 0.0643159 1
ENSRNOT00000080429.1 6.60195 297.749
ENSRNOT00000023396.6 17.6024 254.143
ENSRNOT00000034692.2 12.0985 500.347
ENSRNOT00000065462.2 9.76749 282.005
ENSRNOT00000006450.7 0 0
ENSRNOT00000072166.1 2.98124 72.0252
ENSRNOT00000015986.7 1.53188 85.0283
ENSRNOT00000080662.1 5.82719 531.158
ENSRNOT00000091661.1 1.49928 124.486
ENSRNOT00000080993.1 8.8071 347.513
ENSRNOT00000071770.2 16.5324 1253.39
ENSRNOT00000026075.4 3.24722 66
ENSRNOT00000025528.6 2.38492 111.009
ENSRNOT00000054913.3 63.3385 3013.58
ENSRNOT00000022932.5 6.47459 209.001
ENSRNOT00000074814.1 108.647 1289.5
ENSRNOT00000012854.6 30.9065 728.73
ENSRNOT00000083459.1 0 0
ENSRNOT00000021216.5 1.36853 22.4797
ENSRNOT00000028561.7 152.118 5780.4
ENSRNOT00000014464.7 29.7939 939.057
ENSRNOT00000091187.1 0 0
ENSRNOT00000005257.5 6.87123 595.808
ENSRNOT00000023903.7 19.509 306.353
ENSRNOT00000059724.3 0.20061 3
ENSRNOT00000088172.1 0.371019 10.1947
ENSRNOT00000046288.4 2.84356 106.805
ENSRNOT00000077486.1 38.528 619.935
ENSRNOT00000067097.2 0 0
ENSRNOT00000042885.1 0.863332 2.13779
ENSRNOT00000080043.1 8.13318 288.686
ENSRNOT00000016637.6 3.37025 109.88
ENSRNOT00000073918.3 0.164067 3
ENSRNOT00000039842.5 19.1999 495.342
ENSRNOT00000075737.2 0 0
ENSRNOT00000088903.1 0 0
ENSRNOT00000084788.1 0 0
ENSRNOT00000022370.6 0.814694 31
ENSRNOT00000089488.1 17.4651 854.422
ENSRNOT00000068550.1 19.1616 330.336
ENSRNOT00000032535.5 20.9801 580.814
ENSRNOT00000036454.3 6.90487 248.386
ENSRNOT00000072566.1 0 0
ENSRNOT00000084614.1 0 0
ENSRNOT00000019346.6 6.91291 391.74
ENSRNOT00000016088.6 593.822 8634.9
ENSRNOT00000058947.4 0.822882 18
ENSRNOT00000054794.3 35.1741 355.261
ENSRNOT00000087157.1 2.5071 83.0334
ENSRNOT00000026107.6 14.2228 404.577
ENSRNOT00000066583.1 0.244316 9
ENSRNOT00000067780.3 2.57898 53.2504
ENSRNOT00000013150.4 0 0
ENSRNOT00000042283.5 14.0739 155.774
ENSRNOT00000075985.1 19.1885 423.204
ENSRNOT00000029782.3 10.4206 64.4948
ENSRNOT00000084192.1 44.1447 256.122
ENSRNOT00000013582.6 85.7698 1055.63
ENSRNOT00000049250.1 0 0
ENSRNOT00000072202.1 0 0
ENSRNOT00000081062.1 0 0
ENSRNOT00000018163.5 0.124197 2
ENSRNOT00000026755.5 78.7679 772.249
ENSRNOT00000067400.2 0.16362 1
ENSRNOT00000074505.2 17.3409 112.699
ENSRNOT00000050696.5 24.5638 1987.23
ENSRNOT00000084304.1 20.4725 1565.58
ENSRNOT00000077578.1 38.636 1978.92
ENSRNOT00000088720.1 2.6382 79.882
ENSRNOT00000004406.5 0.264538 5.0523
ENSRNOT00000076210.1 4.79343 0.947699
ENSRNOT00000031943.1 0 0
ENSRNOT00000082594.1 51.7855 1808.7
ENSRNOT00000082435.1 6.21852 213.58
ENSRNOT00000007412.7 2.50844 61.8656
ENSRNOT00000084185.1 3.67029 95.4958
ENSRNOT00000086950.1 17.0221 56.1847
ENSRNOT00000091738.1 2.08906 13.7387
ENSRNOT00000081760.1 0 0
ENSRNOT00000083284.1 28.2407 479.564
ENSRNOT00000083411.1 1.83248 13.5891
ENSRNOT00000085611.1 0 0
ENSRNOT00000089490.1 1.42032 10.5509
ENSRNOT00000079886.1 1.91414 14.9855
ENSRNOT00000078576.1 0.819819 3.01176
ENSRNOT00000077082.1 11.3307 218.448
ENSRNOT00000003557.3 2.86165 21.1841
ENSRNOT00000001338.3 58.2109 452.715
ENSRNOT00000010626.7 1.24 37.6741
ENSRNOT00000058195.4 1.81818 82.9628
ENSRNOT00000092065.1 0.116236 0.752418
ENSRNOT00000088917.1 10.7406 805.829
ENSRNOT00000079560.1 4.62141 2.24047
ENSRNOT00000051911.2 0.425158 1.02006
ENSRNOT00000034566.3 0 0
ENSRNOT00000014204.5 0.0794985 1
ENSRNOT00000067491.2 11.2094 87.6117
ENSRNOT00000089991.1 22.769 143.567
ENSRNOT00000024279.4 7.07492 127.083
ENSRNOT00000004601.5 0.582243 10
ENSRNOT00000002169.6 178.949 5399.93
ENSRNOT00000010127.5 3.77046 56.0442
ENSRNOT00000013530.5 5.82043 144
ENSRNOT00000027612.6 2.78777 38.0183
ENSRNOT00000013218.6 7.24127 401.466
ENSRNOT00000023962.5 5.48497 307.494
ENSRNOT00000000953.3 0 0
ENSRNOT00000015831.6 39.3466 2631.5
ENSRNOT00000074157.2 1.25832e-08 1.33427e-07
ENSRNOT00000052265.4 10.3089 12.6061
ENSRNOT00000045855.4 0.0485526 1
ENSRNOT00000059225.3 9.03989 257.613
ENSRNOT00000072130.2 0 0
ENSRNOT00000078207.1 0.112605 5
ENSRNOT00000016449.8 54.6114 3285.78
ENSRNOT00000002072.6 29.147 525.058
ENSRNOT00000015495.5 17.1509 836.393
ENSRNOT00000084144.1 38.8964 1323.37
ENSRNOT00000012564.3 4.69664 167.616
ENSRNOT00000023437.6 3.7399 42.4567
ENSRNOT00000023448.5 0 0
ENSRNOT00000084825.1 1.45226 11.3319
ENSRNOT00000058331.4 0 0
ENSRNOT00000068766.2 73.1197 2887.07
ENSRNOT00000076446.1 2.04229 51.1336
ENSRNOT00000020781.6 7.39565 150.126
ENSRNOT00000065469.2 12.7895 607.85
ENSRNOT00000084521.1 20.568 778.386
ENSRNOT00000044395.5 3.71207 260.34
ENSRNOT00000081604.1 10.0951 684.804
ENSRNOT00000064904.2 108.773 18.833
ENSRNOT00000013471.7 13.4528 953.394
ENSRNOT00000021988.7 4.1377 85.2209
ENSRNOT00000085588.1 0.0461716 1.79145
ENSRNOT00000005577.7 2508.14 3966.93
ENSRNOT00000014320.5 0 0
ENSRNOT00000090719.1 0 0
ENSRNOT00000032387.6 42.1473 1333.31
ENSRNOT00000022244.3 19.3484 1003.76
ENSRNOT00000018259.5 7.2165 418.913
ENSRNOT00000028640.6 20.9016 502.005
ENSRNOT00000018942.4 9.95754 293.277
ENSRNOT00000082290.1 7.04199 336.051
ENSRNOT00000016000.5 33.704 620.202
ENSRNOT00000088257.1 0 0
ENSRNOT00000029297.3 0 0
ENSRNOT00000035128.4 8.95832 36.8323
ENSRNOT00000038311.4 0 0
ENSRNOT00000072303.2 0 0
ENSRNOT00000084829.1 23.921 1202.37
ENSRNOT00000007410.4 0 0
ENSRNOT00000045035.4 0.619166 4
ENSRNOT00000070842.2 1.18515 43
ENSRNOT00000004970.5 49.4725 1222.69
ENSRNOT00000059031.3 73.2604 2921
ENSRNOT00000077479.1 16.5403 860.217
ENSRNOT00000051402.5 0.500982 4.89227
ENSRNOT00000006554.7 3.95477 183.722
ENSRNOT00000089610.1 0 0
ENSRNOT00000025385.6 18.661 976.048
ENSRNOT00000041434.3 0 0
ENSRNOT00000025093.6 992.811 12565.3
ENSRNOT00000031326.4 2.15902 21
ENSRNOT00000011281.6 50.8667 1322.17
ENSRNOT00000051751.3 0.0841825 3
ENSRNOT00000060452.4 1.01282 23.4101
ENSRNOT00000016828.8 7.42311 175.601
ENSRNOT00000055187.4 53.2076 1887.22
ENSRNOT00000090712.1 13.8616 300.53
ENSRNOT00000045073.4 0 0
ENSRNOT00000049082.3 8.5579 186.535
ENSRNOT00000064478.3 14.757 1199.38
ENSRNOT00000090041.1 3.64529 72.5379
ENSRNOT00000085993.1 3.79977 67.9589
ENSRNOT00000079365.1 5.63585 87.0455
ENSRNOT00000026334.6 67.3331 1259.89
ENSRNOT00000026394.6 41.6731 657.628
ENSRNOT00000057891.1 0 0
ENSRNOT00000022403.5 8.65457 329.092
ENSRNOT00000044255.4 8.57957 387.161
ENSRNOT00000086460.1 0 0
ENSRNOT00000082919.1 0 0
ENSRNOT00000085517.1 3.09102 98.9005
ENSRNOT00000012587.6 2.20089 29.4748
ENSRNOT00000071068.2 42.7433 1287.6
ENSRNOT00000065526.3 77.4533 887.277
ENSRNOT00000088666.1 0 0
ENSRNOT00000010591.4 11.1571 120.177
ENSRNOT00000084389.1 74.5209 242.146
ENSRNOT00000007491.6 0.0585323 1
ENSRNOT00000079875.1 59.6742 671.28
ENSRNOT00000089695.1 37.892 2433.93
ENSRNOT00000057404.5 19.8242 1311.26
ENSRNOT00000006624.7 0.0917903 5.95763
ENSRNOT00000066639.3 0.748862 12.6393
ENSRNOT00000089665.1 6.27939 130.061
ENSRNOT00000033493.3 12.2211 840.538
ENSRNOT00000015203.4 18.087 698.971
ENSRNOT00000073788.1 37.8959 1404.31
ENSRNOT00000029097.6 4.34946 145.623
ENSRNOT00000081136.1 35.8552 1070.38
ENSRNOT00000073148.2 32.9074 958.167
ENSRNOT00000071615.3 50.8523 1413.05
ENSRNOT00000055176.2 47.3668 1922.22
ENSRNOT00000026971.5 54.5381 935.282
ENSRNOT00000071420.2 13.923 365.672
ENSRNOT00000016995.7 64.6683 1009.65
ENSRNOT00000026159.3 3.28806 34.101
ENSRNOT00000042725.1 0 0
ENSRNOT00000004728.2 0 0
ENSRNOT00000075116.2 32.0458 27.0691
ENSRNOT00000084177.1 31.2557 1882.56
ENSRNOT00000078367.1 2.74063 74.704
ENSRNOT00000019039.7 277.97 1871.13
ENSRNOT00000020425.5 12.6328 107.707
ENSRNOT00000054748.4 17.4144 639.706
ENSRNOT00000008787.5 23.8728 263.307
ENSRNOT00000002068.5 11.289 205.256
ENSRNOT00000043796.3 0 0
ENSRNOT00000081161.1 5.46096 125.095
ENSRNOT00000082242.1 4.41389 160.089
ENSRNOT00000025378.4 17.916 632.918
ENSRNOT00000089928.1 4.34622 117.179
ENSRNOT00000084127.1 0.276437 2
ENSRNOT00000041707.1 5.07068 14.7137
ENSRNOT00000073017.1 0.356721 1.31048
ENSRNOT00000037690.3 1.06945 31.6087
ENSRNOT00000023368.5 0.178177 6
ENSRNOT00000080352.1 0 0
ENSRNOT00000024724.3 0 0
ENSRNOT00000050168.1 0 0
ENSRNOT00000034266.4 10.326 247.471
ENSRNOT00000079054.1 10.7623 361.72
ENSRNOT00000003895.6 5.27667 161.067
ENSRNOT00000084430.1 0 0
ENSRNOT00000066249.1 0 0
ENSRNOT00000084286.1 0 0
ENSRNOT00000058037.1 0 0
ENSRNOT00000050332.4 1.92931 13.6595
ENSRNOT00000007484.5 79.7088 2654.31
ENSRNOT00000027998.7 1.1729 9.00073
ENSRNOT00000055822.3 1.4205 49.2283
ENSRNOT00000091791.1 0 0
ENSRNOT00000060132.3 56.3465 285.45
ENSRNOT00000024912.4 0 0
ENSRNOT00000087206.1 0.136119 1.17987
ENSRNOT00000071256.1 0 0
ENSRNOT00000023007.3 0 0
ENSRNOT00000039796.5 9.83599 626.593
ENSRNOT00000009627.5 18.2997 805.949
ENSRNOT00000090475.1 17.0014 1082.4
ENSRNOT00000006356.5 0.277441 16.1232
ENSRNOT00000040954.4 2.1178 20.8725
ENSRNOT00000074140.1 72.9108 3447.37
ENSRNOT00000026303.4 5.36602 204.114
ENSRNOT00000004787.3 28.5551 541.676
ENSRNOT00000007690.4 0 0
ENSRNOT00000005426.6 14.427 561.629
ENSRNOT00000016887.5 42.6995 1303.37
ENSRNOT00000035687.4 4.24069 54
ENSRNOT00000003091.5 55.4409 2997.85
ENSRNOT00000059276.3 0 0
ENSRNOT00000065897.4 1.59538 137.059
ENSRNOT00000014022.7 18.3075 1578.47
ENSRNOT00000021243.5 8.7234 88.1068
ENSRNOT00000076512.2 0.10584 4
ENSRNOT00000032829.4 0 0
ENSRNOT00000015612.5 0.268459 1
ENSRNOT00000015820.2 117.978 4927.87
ENSRNOT00000074715.1 0 0
ENSRNOT00000017483.5 0.275569 4
ENSRNOT00000075656.1 12.0481 168.35
ENSRNOT00000072301.1 0 0
ENSRNOT00000078467.1 0 0
ENSRNOT00000072508.1 0 0
ENSRNOT00000023452.6 1662.6 33985.7
ENSRNOT00000007761.7 20.4148 282.887
ENSRNOT00000034919.5 43.2183 2130.49
ENSRNOT00000071217.1 0 0
ENSRNOT00000082965.1 0 0
ENSRNOT00000080237.1 0.602528 6
ENSRNOT00000052311.4 0 0
ENSRNOT00000007553.2 0 0
ENSRNOT00000081980.1 18.931 651.666
ENSRNOT00000086847.1 176.82 2956.98
ENSRNOT00000004274.7 37.0439 1705.12
ENSRNOT00000022301.6 9.83586 612.87
ENSRNOT00000010415.6 0.796366 21.0287
ENSRNOT00000045155.4 41.0012 42.8344
ENSRNOT00000025072.7 74.4731 1256.96
ENSRNOT00000077457.1 1.11274 31.3079
ENSRNOT00000075365.2 57.518 1708.92
ENSRNOT00000018411.6 2.5699 63.0165
ENSRNOT00000063795.2 18.3606 344.025
ENSRNOT00000068774.3 0.186022 6
ENSRNOT00000065333.1 11.5162 348.849
ENSRNOT00000073486.2 0.0723005 1
ENSRNOT00000005035.7 25.8588 669.804
ENSRNOT00000077958.1 2.60805 92
ENSRNOT00000021769.5 47.2351 1016.77
ENSRNOT00000013831.6 88.0203 3143.58
ENSRNOT00000012440.7 25.0667 555.115
ENSRNOT00000086999.1 0.0158008 0.19998
ENSRNOT00000009993.6 1.43724 25
ENSRNOT00000081052.1 0 0
ENSRNOT00000077006.1 0 0
ENSRNOT00000038520.4 0 0
ENSRNOT00000083143.1 0.523217 8
ENSRNOT00000071719.2 21.8093 492.831
ENSRNOT00000089281.1 0 0
ENSRNOT00000057122.4 0.855313 85.9469
ENSRNOT00000024765.5 148.823 2360.04
ENSRNOT00000089729.1 209.621 2290.39
ENSRNOT00000008399.5 13.2726 540.338
ENSRNOT00000089944.1 61.9009 1512.28
ENSRNOT00000017665.5 17.5865 364.712
ENSRNOT00000074659.2 12.8584 893.336
ENSRNOT00000067271.1 0.827926 34.0795
ENSRNOT00000056077.2 4.23047 10.3138
ENSRNOT00000088716.1 57.8016 1134.53
ENSRNOT00000009987.4 18.0562 199.619
ENSRNOT00000004962.4 0.717924 2
ENSRNOT00000022960.6 26.9742 642.28
ENSRNOT00000030005.4 11.6568 280.267
ENSRNOT00000055274.3 1.44916 12
ENSRNOT00000013955.6 225.828 8627.99
ENSRNOT00000009392.7 0 0
ENSRNOT00000073385.2 0 0
ENSRNOT00000032193.6 141.743 8427.52
ENSRNOT00000023302.2 1.87533 141.499
ENSRNOT00000047731.4 49.9472 1098.36
ENSRNOT00000043938.5 15.8563 661.691
ENSRNOT00000002793.5 18.1042 1833.47
ENSRNOT00000067439.4 18.311 764.364
ENSRNOT00000091792.1 72.1763 947.963
ENSRNOT00000092117.1 1.00927 42
ENSRNOT00000083450.1 64.3224 693.672
ENSRNOT00000010256.5 0 0
ENSRNOT00000045270.5 0.548947 23
ENSRNOT00000026155.7 43.8066 362.748
ENSRNOT00000091335.1 40.5372 1294.94
ENSRNOT00000087027.1 21.1913 533.311
ENSRNOT00000064215.3 14.0833 318.063
ENSRNOT00000084173.1 12.0688 225.979
ENSRNOT00000064174.2 0.266003 4.15648
ENSRNOT00000045223.5 10.6354 720.905
ENSRNOT00000040650.3 12.8814 253.167
ENSRNOT00000029677.6 14.0436 247.363
ENSRNOT00000010914.4 16.267 266.784
ENSRNOT00000010929.4 10.8212 145.479
ENSRNOT00000074482.1 7.82252 9
ENSRNOT00000022483.5 20.8858 649.118
ENSRNOT00000080101.1 11.374 756.732
ENSRNOT00000090387.1 3.29014 104.125
ENSRNOT00000082034.1 6.62281 63.0496
ENSRNOT00000016442.8 111.398 2626.6
ENSRNOT00000016418.6 0 0
ENSRNOT00000078705.1 42.2813 1102.83
ENSRNOT00000089110.1 0 0
ENSRNOT00000087497.1 1.26245 105.311
ENSRNOT00000061675.5 30.79 1165.63
ENSRNOT00000078383.1 5.81078 104.076
ENSRNOT00000013930.6 2.27948 140.091
ENSRNOT00000091240.1 42.6161 187.321
ENSRNOT00000089828.1 33.64 878.306
ENSRNOT00000083362.1 0.832147 16.2689
ENSRNOT00000015568.6 12.3202 787.709
ENSRNOT00000090355.1 3.01733 77.4939
ENSRNOT00000026514.8 36.5994 2006.44
ENSRNOT00000092291.1 43.0577 227.579
ENSRNOT00000092590.1 0.609221 4.47846
ENSRNOT00000083843.1 108.02 2733.82
ENSRNOT00000019529.6 7.41553 191.793
ENSRNOT00000091765.1 10.7657 284.278
ENSRNOT00000066009.1 20.2241 525.941
ENSRNOT00000017204.7 26.7644 751.658
ENSRNOT00000063943.2 19.6711 306.613
ENSRNOT00000074401.2 32.7562 937.272
ENSRNOT00000009969.3 0.992416 27
ENSRNOT00000072511.3 11.5953 447.202
ENSRNOT00000009542.5 17.9564 913.462
ENSRNOT00000081171.1 20.9968 1068.13
ENSRNOT00000078765.1 57.2071 2037.2
ENSRNOT00000003010.6 24.8027 540.302
ENSRNOT00000004042.5 16.561 263.695
ENSRNOT00000084123.1 17.7109 238.56
ENSRNOT00000008057.6 53.2861 1585.25
ENSRNOT00000089875.1 27.6741 299.161
ENSRNOT00000009755.7 29.0217 1724.03
ENSRNOT00000081880.1 0.888191 56.0883
ENSRNOT00000009132.6 68.8874 4355.5
ENSRNOT00000017689.2 0 0
ENSRNOT00000067643.4 0.0372173 2.00188
ENSRNOT00000081362.1 1.80992 7.27794
ENSRNOT00000015771.7 0.129991 1.05627
ENSRNOT00000056081.3 0 0
ENSRNOT00000071447.1 0.185387 1.19048
ENSRNOT00000085481.1 1.3474 50
ENSRNOT00000083947.1 0.152312 1.01938
ENSRNOT00000071765.1 0 0
ENSRNOT00000022176.7 13.5725 555.349
ENSRNOT00000004291.5 12.509 340.002
ENSRNOT00000032294.4 25.2258 432.926
ENSRNOT00000082598.1 19.9763 803.448
ENSRNOT00000008359.6 80.1905 6109.59
